"","CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CYCLE","CONDID","COND_STATUS_CD","FORTYPCD","FLDTYPCD","FORTYPCDCALC","MAPDEN","STDAGE","STDSZCD","FLDSZCD","DSTRBCD1","DSTRBYR1","DSTRBCD2","DSTRBYR2","DSTRBCD3","DSTRBYR3","TRTCD1","TRTYR1","TRTCD2","TRTYR2","TRTCD3","TRTYR3","BALIVE","LIVE_CANOPY_CVR_PCT","LIVE_MISSING_CANOPY_CVR_PCT","CRCOVPCT_RMRS","LAND_COVER_CLASS_CD"
"9448",39468572010690,35374341010690,2009,8,3,97,81465,"2",1,1,281,281,281,1,255,1,3,22,9999,0,NA,NA,NA,0,NA,NA,NA,NA,NA,204.6787,41,41,41,NA
"9449",39468657010690,35374326010690,2009,8,3,97,81813,"2",1,1,901,901,901,1,120,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,155.8524,42,42,42,NA
"9450",39468705010690,35374334010690,2009,8,3,97,82936,"2",1,1,265,266,265,1,187,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,279.0846,31,31,31,NA
"9451",39468753010690,35374327010690,2009,8,3,97,83598,"2",1,1,266,266,266,1,14,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,43.4887,10,10,31,NA
"9452",39468788010690,35374342010690,2009,8,3,97,84120,"2",1,1,281,281,281,1,114,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,134.5745,57,57,57,NA
"9453",39468904010690,35374340010690,2009,8,3,97,84920,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA
"9454",39468915010690,35374333010690,2009,8,3,97,85152,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,NA
"9455",39468926010690,35374339010690,2009,8,3,97,86018,"2",1,1,265,266,265,1,122,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,174.3857,44,44,44,NA
"9456",39468927010690,35374339010690,2009,8,3,97,86018,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,3,NA
"9457",39468982010690,35374331010690,2009,8,3,97,86240,"2",1,1,971,971,971,1,15,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,13.9873,36,36,36,NA
"9458",39469008010690,35374330010690,2009,8,3,97,89743,"2",1,1,971,971,971,1,99,1,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,68.9696,55,55,46,NA
"9459",39469009010690,35374330010690,2009,8,3,97,89743,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9460",39469039010690,35374338010690,2009,8,3,97,90243,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9461",39470751010690,35374515010690,2009,8,3,105,80004,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9462",39470752010690,35374515010690,2009,8,3,105,80004,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,NA
"9463",39470763010690,35374512010690,2009,8,3,105,80572,"2",1,1,366,366,366,1,27,3,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,37.5421,13,13,11,NA
"9464",39470764010690,35374512010690,2009,8,3,105,80572,"2",2,1,901,901,901,1,91,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,62.033,40,42,40,NA
"9465",39470801010690,35374506010690,2009,8,3,105,81194,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9466",39470802010690,35374506010690,2009,8,3,105,81194,"2",2,1,703,703,703,1,105,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,122.937,85,85,85,NA
"9467",39470818010690,35374513010690,2009,8,3,105,81695,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9468",39470829010690,35374505010690,2009,8,3,105,85925,"2",1,1,185,185,185,1,59,2,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,24.9698,36,37,36,NA
"9469",39470854010690,35374503010690,2009,8,3,105,86198,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9470",39470865010690,35374504010690,2009,8,3,105,88706,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9471",39470876010690,35374511010690,2009,8,3,105,89261,"2",1,1,901,266,901,1,12,3,3,12,9999,0,NA,NA,NA,0,NA,NA,NA,NA,NA,33.6487,30,40,28,NA
"9472",39470916010690,35374537010690,2009,8,3,107,80031,"2",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9473",39470927010690,35374556010690,2009,8,3,107,80115,"2",1,1,268,268,268,1,36,3,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,44.0719,34,34,34,NA
"9474",39470928010690,35374556010690,2009,8,3,107,80115,"2",2,1,901,901,901,1,62,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,97.728,52,52,52,NA
"9475",39470962010690,35374533010690,2009,8,3,107,80200,"2",1,1,971,266,971,1,8,3,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2.3714,17,17,17,NA
"9476",39470977010690,35374564010690,2009,8,3,107,81285,"2",1,1,901,901,901,1,68,2,2,22,2006,0,NA,NA,NA,0,NA,NA,NA,NA,NA,98.0535,52,52,49,NA
"9477",39471108010690,35374554010690,2009,8,3,107,81377,"2",1,1,268,281,268,1,6,3,2,10,2006,0,NA,NA,NA,0,NA,NA,NA,NA,NA,41.1654,31,45,31,NA
"9478",39471177010690,35374549010690,2009,8,3,107,84200,"2",1,1,971,971,971,1,84,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,83.0386,40,40,39,NA
"9479",39471232010690,35374527010690,2009,8,3,107,84896,"2",1,1,901,901,901,1,64,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,196.5017,67,68,67,NA
"9480",39471330010690,35374569010690,2009,8,3,107,86122,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9481",39471341010690,35374539010690,2009,8,3,107,86167,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9482",39471352010690,35374561010690,2009,8,3,107,86735,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9483",39471363010690,35374546010690,2009,8,3,107,87280,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9484",39471374010690,35374521010690,2009,8,3,107,87395,"2",1,1,266,266,266,1,157,1,3,10,2007,0,NA,NA,NA,0,NA,NA,NA,NA,NA,106.6381,43,49,43,NA
"9485",39471432010690,35374558010690,2009,8,3,107,87424,"2",1,1,281,281,281,1,48,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,81.0446,56,56,56,NA
"9486",39471496010690,35374540010690,2009,8,3,107,87488,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9487",39471507010690,35374550010690,2009,8,3,107,87598,"2",1,1,266,266,266,1,125,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,107.39,59,59,59,NA
"9488",39471577010690,35374525010690,2009,8,3,107,87979,"2",1,1,266,266,266,1,53,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,68.4493,42,50,40,NA
"9489",39471636010690,35374543010690,2009,8,3,107,88186,"2",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9490",39471647010690,35374555010690,2009,8,3,107,88474,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9491",39471658010690,35374532010690,2009,8,3,107,89034,"2",1,1,999,901,999,1,0,5,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,7.9463,6,10,6,NA
"9492",39471686010690,35374531010690,2009,8,3,107,89076,"2",1,1,901,901,901,1,67,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,61.1311,43,43,46,NA
"9493",39471687010690,35374531010690,2009,8,3,107,89076,"2",2,1,266,266,266,1,102,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,168.8119,76,76,76,NA
"9494",39471739010690,35374538010690,2009,8,3,107,89397,"2",1,1,266,266,266,1,102,1,3,10,2005,0,NA,NA,NA,0,NA,NA,NA,NA,NA,47.1283,20,40,20,NA
"9495",39471799010690,35374562010690,2009,8,3,107,89469,"2",1,1,266,266,266,1,76,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,156.1611,75,75,75,NA
"9496",39471871010690,35374547010690,2009,8,3,107,89514,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9497",39471882010690,35374570010690,2009,8,3,107,89800,"2",1,1,901,901,901,1,91,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,85.3078,27,27,26,NA
"9498",39471925010690,35374566010690,2009,8,3,107,90052,"2",1,1,268,268,268,1,60,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,58.2737,54,58,54,NA
"9499",39471997010690,35374565010690,2009,8,3,107,90994,"2",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9500",39472008010690,35374625010690,2009,8,3,109,80072,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9501",39472019010690,35374604010690,2009,8,3,109,80300,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9502",39472030010690,35374574010690,2009,8,3,109,80654,"2",1,1,281,281,281,1,77,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,135.4028,51,51,51,NA
"9503",39472099010690,35374573010690,2009,8,3,109,81147,"2",1,1,901,266,901,1,119,1,2,46,9999,0,NA,NA,NA,0,NA,NA,NA,NA,NA,195.9639,64,64,64,NA
"9504",39472197010690,35374571010690,2009,8,3,109,81735,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9505",39472208010690,35374591010690,2009,8,3,109,81747,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,6,NA
"9506",39472219010690,35374609010690,2009,8,3,109,81781,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9507",39472230010690,35374585010690,2009,8,3,109,81937,"2",1,1,201,201,201,1,155,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,99.4054,27,27,27,NA
"9508",39472274010690,35374638010690,2009,8,3,109,82009,"2",1,1,999,185,999,1,0,5,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,9.6531,15,15,6,NA
"9509",39472275010690,35374638010690,2009,8,3,109,82009,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"9510",39472288010690,35374620010690,2009,8,3,109,82138,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9511",39472299010690,35374597010690,2009,8,3,109,82298,"2",1,1,201,201,201,1,126,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,90.7671,45,47,43,NA
"9512",39472353010690,35374613010690,2009,8,3,109,82774,"2",1,1,182,182,182,1,89,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,76.356,31,35,28,NA
"9513",39472354010690,35374613010690,2009,8,3,109,82774,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9514",39472374010690,35374634010690,2009,8,3,109,83156,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9515",39472385010690,35374626010690,2009,8,3,109,83282,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9516",39472396010690,35374614010690,2009,8,3,109,83320,"2",1,1,265,265,265,1,9,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,16.9432,20,22,11,NA
"9517",39472419010690,35374596010690,2009,8,3,109,83806,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9518",39472430010690,35374602010690,2009,8,3,109,84025,"2",1,1,265,265,265,1,180,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,154.0322,47,48,47,NA
"9519",39472503010690,35374633010690,2009,8,3,109,84248,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA
"9520",39472504010690,35374633010690,2009,8,3,109,84248,"2",2,1,265,265,265,1,205,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,124.4329,45,47,45,NA
"9521",39472536010690,35374584010690,2009,8,3,109,84347,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9522",39472547010690,35374624010690,2009,8,3,109,84642,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9523",39472558010690,35374579010690,2009,8,3,109,84663,"2",1,1,901,901,901,1,79,2,2,43,9999,46,9999,0,NA,0,NA,NA,NA,NA,NA,99.7787,70,75,66,NA
"9524",39472619010690,35374636010690,2009,8,3,109,85695,"2",1,1,269,269,269,1,170,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,137.9192,35,37,30,NA
"9525",39472698010690,35374578010690,2009,8,3,109,85967,"2",1,1,971,971,971,1,8,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1.2103,15,16,12,NA
"9526",39472712010690,35374590010690,2009,8,3,109,86776,"2",1,1,221,221,221,1,141,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,58.4366,15,15,25,NA
"9527",39472713010690,35374590010690,2009,8,3,109,86776,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"9528",39472733010690,35374593010690,2009,8,3,109,87107,"2",1,1,185,185,185,1,203,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,111.1306,53,54,53,NA
"9529",39472772010690,35374586010690,2009,8,3,109,87560,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA
"9530",39472783010690,35374603010690,2009,8,3,109,88425,"2",1,1,901,901,901,1,120,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,148.8173,58,67,58,NA
"9531",39472890010690,35374598010690,2009,8,3,109,88583,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9532",39472901010690,35374575010690,2009,8,3,109,88894,"2",1,1,281,281,281,1,107,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,172.0078,52,52,52,NA
"9533",39472902010690,35374575010690,2009,8,3,109,88894,"2",2,1,901,901,901,1,116,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,198.8947,68,68,68,NA
"9534",39472995010690,35374592010690,2009,8,3,109,89059,"2",1,1,201,201,201,1,124,1,3,12,9999,0,NA,NA,NA,0,NA,NA,NA,NA,NA,122.6458,41,65,41,NA
"9535",39473061010690,35374619010690,2009,8,3,109,89299,"2",1,1,365,365,365,1,213,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,151.8817,34,40,34,NA
"9536",39473062010690,35374619010690,2009,8,3,109,89299,"2",2,1,265,265,265,1,165,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,102.8739,69,71,67,NA
"9537",39473127010690,35374615010690,2009,8,3,109,89600,"2",1,1,201,201,201,1,204,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,164.1074,41,43,42,NA
"9538",39473184010690,35374576010690,2009,8,3,109,89917,"2",1,1,901,901,901,1,102,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,129.1221,62,66,60,NA
"9539",39473185010690,35374576010690,2009,8,3,109,89917,"2",2,1,901,901,901,1,109,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,246.5998,76,77,76,NA
"9540",39473282010690,35374630010690,2009,8,3,109,90214,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9541",39473293010690,35374621010690,2009,8,3,109,90390,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9542",39473304010690,35374608010690,2009,8,3,109,90683,"2",1,1,185,185,185,1,190,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,98.4787,44,44,44,NA
"9543",39473341010690,35374641010690,2009,8,3,111,81589,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9544",39473352010690,35374645010690,2009,8,3,111,82446,"2",1,1,266,266,266,1,105,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,137.56,55,62,55,NA
"9545",39473438010690,35374642010690,2009,8,3,111,84126,"2",1,1,265,266,265,1,116,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,136.8013,24,30,24,NA
"9546",39473483010690,35374640010690,2009,8,3,111,87601,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9547",39474022010690,35374697010690,2009,8,3,117,80804,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9548",39474033010690,35374696010690,2009,8,3,117,81071,"2",1,1,999,265,999,1,0,5,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,15,15,0,NA
"9549",39474045010690,35374688010690,2009,8,3,117,81500,"2",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9550",39474056010690,35374690010690,2009,8,3,117,81607,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"9551",39474067010690,35374691010690,2009,8,3,117,83437,"2",1,1,281,281,281,1,75,2,2,10,9999,20,9999,0,NA,0,NA,NA,NA,NA,NA,88.3717,21,45,21,NA
"9552",39474184010690,35374694010690,2009,8,3,117,85605,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9553",39474195010690,35374692010690,2009,8,3,117,88352,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9554",39474206010690,35374699010690,2009,8,3,117,89274,"2",1,1,265,266,265,1,122,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,172.8025,52,52,52,NA
"9555",39446254010690,35372752010690,2009,8,4,7,80732,"2",1,1,901,901,901,1,97,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,159.4379,48,49,47,NA
"9556",39446322010690,35372761010690,2009,8,4,7,82615,"2",1,1,265,265,265,1,125,1,3,10,9999,0,NA,NA,NA,0,NA,NA,NA,NA,NA,221.6369,33,45,32,NA
"9557",39446388010690,35372760010690,2009,8,4,7,82746,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9558",39446389010690,35372760010690,2009,8,4,7,82746,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA
"9559",39446415010690,35372747010690,2009,8,4,7,83748,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9560",39446426010690,35372762010690,2009,8,4,7,84022,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9561",39446437010690,35372756010690,2009,8,4,7,85174,"2",1,1,182,221,182,1,102,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,29.5031,35,35,34,NA
"9562",39446438010690,35372756010690,2009,8,4,7,85174,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9563",39446459010690,35372746010690,2009,8,4,7,85534,"2",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9564",39446460010690,35372746010690,2009,8,4,7,85534,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9565",39446471010690,35372748010690,2009,8,4,7,85749,"2",1,1,971,971,971,1,20,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,77.0719,55,60,48,NA
"9566",39446520010690,35372759010690,2009,8,4,7,86102,"2",1,1,261,261,261,1,82,1,3,12,9999,0,NA,NA,NA,0,NA,NA,NA,NA,NA,121.3125,44,46,44,NA
"9567",39446580010690,35372745010690,2009,8,4,7,87059,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9568",39446591010690,35372767010690,2009,8,4,7,87275,"2",1,1,971,221,971,1,16,3,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,41.1508,60,62,60,NA
"9569",39446629010690,35372741010690,2009,8,4,7,87619,"2",1,1,201,201,201,1,107,1,3,12,9999,0,NA,NA,NA,0,NA,NA,NA,NA,NA,175.1224,57,58,57,NA
"9570",39446704010690,35372764010690,2009,8,4,7,87833,"2",1,1,221,221,221,1,142,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,105.1342,45,47,43,NA
"9571",39446741010690,35372753010690,2009,8,4,7,88873,"2",1,1,185,185,185,1,143,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,120.7922,66,67,66,NA
"9572",39446802010690,35372757010690,2009,8,4,7,89170,"2",1,1,971,971,971,1,15,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,47.2344,50,51,50,NA
"9573",39446838010690,35372740010690,2009,8,4,7,90688,"2",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9574",39446849010690,35372766010690,2009,8,4,7,91155,"2",1,1,261,261,261,1,90,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,91.9403,66,66,66,NA
"9575",39450031010690,35373048010690,2009,8,4,29,80070,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9576",39450042010690,35373049010690,2009,8,4,29,81758,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9577",39450053010690,35373040010690,2009,8,4,29,83436,"2",1,1,184,184,184,1,8,3,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,12.3456,13,13,13,NA
"9578",39450054010690,35373040010690,2009,8,4,29,83436,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"9579",39450107010690,35373032010690,2009,8,4,29,85632,"2",1,1,901,901,901,1,65,2,2,10,9999,20,9999,0,NA,0,NA,NA,NA,NA,NA,154.7532,52,55,48,NA
"9580",39450189010690,35373054010690,2009,8,4,29,86052,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA
"9581",39450199010690,35373039010690,2009,8,4,29,87748,"2",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9582",39450210010690,35373053010690,2009,8,4,29,88332,"2",1,1,971,971,971,1,15,3,1,30,2007,0,NA,NA,NA,0,NA,NA,NA,NA,NA,18.2801,45,67,22,NA
"9583",39450241010690,35373047010690,2009,8,4,29,88567,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
